timestamp,cycle,object_id,label,value,unit,in_alarm,error
2026-03-03T00:27:00.080594,2,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:00.080594,2,"binary-value,0",Heater,inactive,,False,
2026-03-03T00:27:00.080594,2,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:00.080594,2,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:00.080594,2,"multi-state-value,1",Vent Level,1,,False,
2026-03-03T00:27:02.103883,3,"analog-input,0",T Indoor,20.799999237060547,°C,False,
2026-03-03T00:27:02.103883,3,"analog-input,1",T Water,36.599998474121094,°C,False,
2026-03-03T00:27:02.103883,3,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:02.103883,3,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:02.103883,3,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:02.103883,3,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:02.103883,3,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:02.103883,3,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:02.103883,3,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:02.103883,3,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:02.103883,3,"multi-state-value,1",Vent Level,2,,False,
2026-03-03T00:27:04.131266,4,"analog-input,0",T Indoor,20.5,°C,False,
2026-03-03T00:27:04.131266,4,"analog-input,1",T Water,36.099998474121094,°C,False,
2026-03-03T00:27:04.131266,4,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:04.131266,4,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:04.131266,4,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:04.131266,4,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:04.131266,4,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:04.131266,4,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:04.131266,4,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:04.131266,4,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:04.131266,4,"multi-state-value,1",Vent Level,3,,False,
2026-03-03T00:27:06.147380,5,"analog-input,0",T Indoor,20.899999618530273,°C,False,
2026-03-03T00:27:06.147380,5,"analog-input,1",T Water,35.599998474121094,°C,False,
2026-03-03T00:27:06.147380,5,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:06.147380,5,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:06.147380,5,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:06.147380,5,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:06.147380,5,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:06.147380,5,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:06.147380,5,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:06.147380,5,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:06.147380,5,"multi-state-value,1",Vent Level,2,,False,
2026-03-03T00:27:08.158567,6,"analog-input,0",T Indoor,20.799999237060547,°C,False,
2026-03-03T00:27:08.158567,6,"analog-input,1",T Water,35.0,°C,False,
2026-03-03T00:27:08.158567,6,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:08.158567,6,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:08.158567,6,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:08.158567,6,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:08.158567,6,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:08.158567,6,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:08.158567,6,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:08.158567,6,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:08.158567,6,"multi-state-value,1",Vent Level,2,,False,
2026-03-03T00:27:10.170393,7,"analog-input,0",T Indoor,20.700000762939453,°C,False,
2026-03-03T00:27:10.170393,7,"analog-input,1",T Water,34.70000076293945,°C,False,
2026-03-03T00:27:10.170393,7,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:10.170393,7,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:10.170393,7,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:10.170393,7,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:10.170393,7,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:10.170393,7,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:10.170393,7,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:10.170393,7,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:10.170393,7,"multi-state-value,1",Vent Level,3,,False,
2026-03-03T00:27:12.180815,8,"analog-input,0",T Indoor,20.799999237060547,°C,False,
2026-03-03T00:27:12.180815,8,"analog-input,1",T Water,34.29999923706055,°C,False,
2026-03-03T00:27:12.180815,8,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:12.180815,8,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:12.180815,8,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:12.180815,8,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:12.180815,8,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:12.180815,8,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:12.180815,8,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:12.180815,8,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:12.180815,8,"multi-state-value,1",Vent Level,2,,False,
2026-03-03T00:27:14.207000,9,"analog-input,0",T Indoor,20.899999618530273,°C,False,
2026-03-03T00:27:14.207000,9,"analog-input,1",T Water,34.0,°C,False,
2026-03-03T00:27:14.207000,9,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:14.207000,9,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:14.207000,9,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:14.207000,9,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:14.207000,9,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:14.207000,9,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:14.207000,9,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:14.207000,9,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:14.207000,9,"multi-state-value,1",Vent Level,2,,False,
2026-03-03T00:27:16.220006,10,"analog-input,0",T Indoor,20.700000762939453,°C,False,
2026-03-03T00:27:16.220006,10,"analog-input,1",T Water,34.0,°C,False,
2026-03-03T00:27:16.220006,10,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:16.220006,10,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:16.220006,10,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:16.220006,10,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:27:16.220006,10,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:27:16.220006,10,"binary-value,0",Heater,active,,False,
2026-03-03T00:27:16.220006,10,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:27:16.220006,10,"multi-state-value,0",State,2,,False,
2026-03-03T00:27:16.220006,10,"multi-state-value,1",Vent Level,2,,False,
